RFID,SERIAL,SIZE,TYPE,BORN_DATE
120822145540006412010137,6412010137,64,Other,7/11/2004
120822233050006412010200,6412010200,64,Other,7/11/2004
120822233015006412010199,6412010199,64,Other,7/11/2004
120822232818006412010198,6412010198,64,Other,7/11/2004
120822150415006412010142,6412010142,64,Other,7/11/2004
120822150221006412010141,6412010141,64,Other,7/11/2004
120821032446006412009203,6412009203,64,Other,7/11/2004
121031121916006405011981,6405011981,64,Other,7/11/2004
120822231625006412010191,6412010191,64,Other,7/11/2004
120821032825006412009205,6412009205,64,Other,7/11/2004
120811054626006412007920,6412007920,64,Other,7/11/2004
120811054719006412007921,6412007921,64,Other,7/11/2004
120811054531006412007919,6412007919,64,Other,7/11/2004
120823133056006412010299,6412010299,64,Other,7/11/2004
120823132933006412010298,6412010298,64,Other,7/11/2004
120823133247006412010300,6412010300,64,Other,7/11/2004
121022134233000000000551,0000000551,35,Other,7/11/2004
120823232235006412010652,6412010652,64,Other,7/11/2004
120713112328009512015589,9512015589,96,Other,7/11/2004
120713112140009512015587,9512015587,96,Other,7/11/2004
120713112635009512015591,9512015591,96,Other,7/11/2004
120713112230009512015588,9512015588,96,Other,7/11/2004
120713095305009512015546,9512015546,96,Other,7/11/2004
120713112513009512015590,9512015590,96,Other,7/11/2004
120713100428009512015552,9512015552,96,Other,7/11/2004
120903105236009612112939,9612112939,96,Other,7/11/2004
120924023925000003129837,0003129837,35,Other,7/11/2004
120903105502009612112940,9612112940,96,Other,7/11/2004
120906234239009612113211,9612113211,96,Other,7/11/2004
120903105134009612112938,9612112938,96,Other,7/11/2004
120903103157009612112930,9612112930,96,Other,7/11/2004
070910122605009610006873,9610006873,96,Other,7/11/2004
092010150519009610005316,9610005316,96,Other,7/11/2004
120903102849009612112929,9612112929,96,Other,7/11/2004
120906233926009612113209,9612113209,96,Other,7/11/2004
120903102733009612112928,9612112928,96,Other,7/11/2004
120906234112009612113210,9612113210,96,Other,7/11/2004
120903102628009612112927,9612112927,96,Other,7/11/2004
120808110301000035124160,0035124160,35,Other,7/11/2004
120808110405000035124161,0035124161,35,Other,7/11/2004
120808102101000035124156,0035124156,35,Other,7/11/2004
120808103514000035124159,0035124159,35,Other,7/11/2004
120924190107000003130261,0003130261,35,Other,7/11/2004
120814005729000003127458,0003127458,35,Other,7/11/2004
120924185954000003130260,0003130260,35,Other,7/11/2004
120924191121000003130266,0003130266,35,Other,7/11/2004
120924190910000003130265,0003130265,35,Other,7/11/2004
120924223204000003130363,0003130363,35,Other,7/11/2004
120924034111000003129867,0003129867,35,Other,7/11/2004
121106171154000003051584,0003051584,35,Other,7/11/2004
120814005833000003127459,0003127459,35,Other,7/11/2004
120924183207000003130247,0003130247,35,Other,7/11/2004
120924204309000003130310,0003130310,35,Other,7/11/2004
120924184134000003130252,0003130252,35,Other,7/11/2004
120924183045000003130246,0003130246,35,Other,7/11/2004
120924185414000003130258,0003130258,35,Other,7/11/2004
120924181203000003130235,0003130235,35,Other,7/11/2004
120924195338000003130286,0003130286,35,Other,7/11/2004
120924040005000003129876,0003129876,35,Other,7/11/2004
120924182618000003130243,0003130243,35,Other,7/11/2004
120924203817000003130308,0003130308,35,Other,7/11/2004
120924203556000003130307,0003130307,35,Other,7/11/2004
120924184019000003130251,0003130251,35,Other,7/11/2004
120924014910000003129813,0003129813,35,Other,7/11/2004
120924182902000003130245,0003130245,35,Other,7/11/2004
120924184336000003130253,0003130253,35,Other,7/11/2004
120924185004000003130256,0003130256,35,Other,7/11/2004
120924190601000003130263,0003130263,35,Other,7/11/2004
120924190748000003130264,0003130264,35,Other,7/11/2004
120924185630000003130259,0003130259,35,Other,7/11/2004
120924185212000003130257,0003130257,35,Other,7/11/2004
120924194655000003130282,0003130282,35,Other,7/11/2004
120924223415000003130364,0003130364,35,Other,7/11/2004
120924040946000003129879,0003129879,35,Other,7/11/2004
120924131620000003130133,0003130133,35,Other,7/11/2004
120924035603000003129874,0003129874,35,Other,7/11/2004
120814014206000003127489,0003127489,35,Other,7/11/2004
120924051946000003129906,0003129906,35,Other,7/11/2004
120924010216000003129808,0003129808,35,Other,7/11/2004
120924204028000003130309,0003130309,35,Other,7/11/2004
120924010519000003129809,0003129809,35,Other,7/11/2004
120924203257000003130305,0003130305,35,Other,7/11/2004
121106171501000003051583,0003051583,35,Other,7/11/2004
120814004601000003127448,0003127448,35,Other,7/11/2004
120924194007000003130278,0003130278,35,Other,7/11/2004
120924051741000003129905,0003129905,35,Other,7/11/2004
120924204806000003130313,0003130313,35,Other,7/11/2004
120924204609000003130312,0003130312,35,Other,7/11/2004
120924130634000003130128,0003130128,35,Other,7/11/2004
120924020607000003129821,0003129821,35,Other,7/11/2004
120924020803000003129822,0003129822,35,Other,7/11/2004
120924222249000003130358,0003130358,35,Other,7/11/2004
120924222358000003130359,0003130359,35,Other,7/11/2004
120924223617000003130365,0003130365,35,Other,7/11/2004
120924223839000003130366,0003130366,35,Other,7/11/2004
120924194318000003130280,0003130280,35,Other,7/11/2004
120924194132000003130279,0003130279,35,Other,7/11/2004
120924040225000003129877,0003129877,35,Other,7/11/2004
120924194815000003130283,0003130283,35,Other,7/11/2004
120924033238000003129863,0003129863,35,Other,7/11/2004
120924181328000003130236,0003130236,35,Other,7/11/2004
120924051325000003129903,0003129903,35,Other,7/11/2004
120924182519000003130242,0003130242,35,Other,7/11/2004
120924182741000003130244,0003130244,35,Other,7/11/2004
120924183707000003130250,0003130250,35,Other,7/11/2004
120924051535000003129904,0003129904,35,Other,7/11/2004
120924181503000003130237,0003130237,35,Other,7/11/2004
120924131201000003130130,0003130130,35,Other,7/11/2004
120814004721000003127449,0003127449,35,Other,7/11/2004
120924181905000003130239,0003130239,35,Other,7/11/2004
120924182044000003130240,0003130240,35,Other,7/11/2004
120924131501000003130132,0003130132,35,Other,7/11/2004
120924033524000003129864,0003129864,35,Other,7/11/2004
120924033647000003129865,0003129865,35,Other,7/11/2004
121106172540000003051235,0003051235,35,Other,7/11/2004
120924223008000003130362,0003130362,35,Other,7/11/2004
120924181713000003130238,0003130238,35,Other,7/11/2004
120924191538000003130267,0003130267,35,Other,7/11/2004
120924014720000003129812,0003129812,35,Other,7/11/2004
120924010644000003129811,0003129811,35,Other,7/11/2004
120924184811000003130255,0003130255,35,Other,7/11/2004
120924191826000003130268,0003130268,35,Other,7/11/2004
120924035807000003129875,0003129875,35,Other,7/11/2004
120924021251000003129824,0003129824,35,Other,7/11/2004
120924021012000003129823,0003129823,35,Other,7/11/2004
120924052343000003129908,0003129908,35,Other,7/11/2004
120924222644000003130360,0003130360,35,Other,7/11/2004
120924203424000003130306,0003130306,35,Other,7/11/2004
120814014330000003127490,0003127490,35,Other,7/11/2004
120924184551000003130254,0003130254,35,Other,7/11/2004
120924195004000003130284,0003130284,35,Other,7/11/2004
120814014626000003127492,0003127492,35,Other,7/11/2004
120814014454000003127491,0003127491,35,Other,7/11/2004
120924181036000003130234,0003130234,35,Other,7/11/2004
120924052218000003129907,0003129907,35,Other,7/11/2004
120924131010000003130129,0003130129,35,Other,7/11/2004
121106171254000003051098,0003051098,35,Other,7/11/2004
120924131326000003130131,0003130131,35,Other,7/11/2004
120814005626000003127457,0003127457,35,Other,7/11/2004
120924204446000003130311,0003130311,35,Other,7/11/2004
120924190310000003130262,0003130262,35,Other,7/11/2004
120924183524000003130249,0003130249,35,Other,7/11/2004
CE001201200000000006B9D3,000006B9D3,35,Other,7/11/2004
120924222809000003130361,0003130361,35,Other,7/11/2004
120924021430000003129825,0003129825,35,Other,7/11/2004
120924183403000003130248,0003130248,35,Other,7/11/2004
120924020349000003129820,0003129820,35,Other,7/11/2004
120924033115000003129862,0003129862,35,Other,7/11/2004
120924033852000003129866,0003129866,35,Other,7/11/2004
120924195202000003130285,0003130285,35,Other,7/11/2004
120924040736000003129878,0003129878,35,Other,7/11/2004
120924010350000003129810,0003129810,35,Other,7/11/2004
120924194449000003130281,0003130281,35,Other,7/11/2004
120924015100000003129814,0003129814,35,Other,7/11/2004
120924015531000003129816,0003129816,35,Other,7/11/2004
120620102335006512050944,6512050944,64,Other,7/11/2004
120621020325006512051425,6512051425,64,Other,7/11/2004
120620102514006512050945,6512050945,64,Other,7/11/2004
120621020440006512051426,6512051426,64,Other,7/11/2004
120621020640006512051427,6512051427,64,Other,7/11/2004
120621020818006512051428,6512051428,64,Other,7/11/2004
120822122631006412010049,6412010049,64,Other,7/11/2004
120823233150006412010658,6412010658,64,Other,7/11/2004
120823233024006412010657,6412010657,64,Other,7/11/2004
120824022856006412010764,6412010764,64,Other,7/11/2004
120824021719006412010757,6412010757,64,Other,7/11/2004
120824035322006412010814,6412010814,64,Other,7/11/2004
120823225957006412010639,6412010639,64,Other,7/11/2004
120811041515006412007866,6412007866,64,Other,7/11/2004
120824022210006412010760,6412010760,64,Other,7/11/2004
121018132201006405002304,6405002304,64,Other,7/11/2004
121024083503006405003376,6405003376,64,Other,7/11/2004
121024085752006405002676,6405002676,64,Other,7/11/2004
120823225441006412010636,6412010636,64,Other,7/11/2004
120824035000006412010812,6412010812,64,Other,7/11/2004
120823133656006412010302,6412010302,64,Other,7/11/2004
120824035109006412010813,6412010813,64,Other,7/11/2004
120823225320006412010635,6412010635,64,Other,7/11/2004
120824021526006412010756,6412010756,64,Other,7/11/2004
120824021352006412010755,6412010755,64,Other,7/11/2004
120822025320006412009722,6412009722,64,Other,7/11/2004
120822025455006412009723,6412009723,64,Other,7/11/2004
120823135946006412010316,6412010316,64,Other,7/11/2004
120823140153006412010317,6412010317,64,Other,7/11/2004
120824024726006412010775,6412010775,64,Other,7/11/2004
120823233324006412010659,6412010659,64,Other,7/11/2004
120824023110006412010765,6412010765,64,Other,7/11/2004
120824023212006412010766,6412010766,64,Other,7/11/2004
120822030002006412009727,6412009727,64,Other,7/11/2004
120823232827006412010656,6412010656,64,Other,7/11/2004
120824022555006412010762,6412010762,64,Other,7/11/2004
120824022709006412010763,6412010763,64,Other,7/11/2004
120822025158006412009721,6412009721,64,Other,7/11/2004
120821185824006412009444,6412009444,64,Other,7/11/2004
120824021914006412010758,6412010758,64,Other,7/11/2004
120823135636006412010314,6412010314,64,Other,7/11/2004
120823134759006412010309,6412010309,64,Other,7/11/2004
120824021040006412010753,6412010753,64,Other,7/11/2004
120823112353006412010223,6412010223,64,Other,7/11/2004
120824022109006412010759,6412010759,64,Other,7/11/2004
120824022358006412010761,6412010761,64,Other,7/11/2004
120824020907006412010752,6412010752,64,Other,7/11/2004
120823135815006412010315,6412010315,64,Other,7/11/2004
121024083612006405003004,6405003004,64,Other,7/11/2004
120821190336006412009447,6412009447,64,Other,7/11/2004
120821190521006412009448,6412009448,64,Other,7/11/2004
120823232617006412010655,6412010655,64,Other,7/11/2004
120823134634006412010308,6412010308,64,Other,7/11/2004
120823225637006412010637,6412010637,64,Other,7/11/2004
120821190836006412009450,6412009450,64,Other,7/11/2004
120821190702006412009449,6412009449,64,Other,7/11/2004
120822025844006412009726,6412009726,64,Other,7/11/2004
120822025716006412009725,6412009725,64,Other,7/11/2004
120822025610006412009724,6412009724,64,Other,7/11/2004
120823134224006412010305,6412010305,64,Other,7/11/2004
120823134341006412010306,6412010306,64,Other,7/11/2004
120823230442006412010642,6412010642,64,Other,7/11/2004
120823230312006412010641,6412010641,64,Other,7/11/2004
120823230129006412010640,6412010640,64,Other,7/11/2004
072810215926006410032778,6410032778,64,Other,7/11/2004
120822030117006412009728,6412009728,64,Other,7/11/2004
120821190154006412009446,6412009446,64,Other,7/11/2004
120823133831006412010303,6412010303,64,Other,7/11/2004
120823111957006412010220,6412010220,64,Other,7/11/2004
120823112121006412010221,6412010221,64,Other,7/11/2004
120824020632006412010750,6412010750,64,Other,7/11/2004
120821190008006412009445,6412009445,64,Other,7/11/2004
120811041844006412007868,6412007868,64,Other,7/11/2004
120822151805006412010149,6412010149,64,Other,7/11/2004
120823134511006412010307,6412010307,64,Other,7/11/2004
120823225213006412010634,6412010634,64,Other,7/11/2004
120823225808006412010638,6412010638,64,Other,7/11/2004
120824020802006412010751,6412010751,64,Other,7/11/2004
120823133547006412010301,6412010301,64,Other,7/11/2004
120824021201006412010754,6412010754,64,Other,7/11/2004
120824021255006412010739,6412010739,64,Other,7/11/2004
120811041708006412007867,6412007867,64,Other,7/11/2004
121024083841006405000599,6405000599,64,Other,7/11/2004
120823233516006412010660,6412010660,64,Other,7/11/2004
120823112244006412010222,6412010222,64,Other,7/11/2004
120713101839009512015560,9512015560,96,Other,7/11/2004
120713095551009512015549,9512015549,96,Other,7/11/2004
120713103645009512015561,9512015561,96,Other,7/11/2004
120713104117009512015564,9512015564,96,Other,7/11/2004
120713095410009512015547,9512015547,96,Other,7/11/2004
120713103826009512015562,9512015562,96,Other,7/11/2004
120713104021009512015563,9512015563,96,Other,7/11/2004
120903164417009612113101,9612113101,96,Other,7/11/2004
120906213748009612113139,9612113139,96,Refuse,7/11/2004
120906234722009612113214,9612113214,96,Refuse,7/11/2004
120903105549009612112941,9612112941,96,Refuse,7/11/2004
120713101234009512015557,9512015557,96,Refuse,7/11/2004
120822030435006412009729,6412009729,64,Refuse,7/11/2004
120903104528009612112936,9612112936,96,Refuse,7/11/2004
120906214303009612113142,9612113142,96,Refuse,7/11/2004
120907084939009612113533,9612113533,96,Refuse,7/11/2004
120713101104009512015556,9512015556,96,Refuse,7/11/2004
120713101632009512015559,9512015559,96,Refuse,7/11/2004
120903163752009612113097,9612113097,96,Refuse,7/11/2004
120903164506009612113102,9612113102,96,Refuse,7/11/2004
120903105823009612112943,9612112943,96,Refuse,7/11/2004
120906234843009612113215,9612113215,96,Refuse,7/11/2004
120903163939009612113098,9612113098,96,Refuse,7/11/2004
120907031004009612113333,9612113333,96,Refuse,7/11/2004
120713101336009512015558,9512015558,96,Refuse,7/11/2004
120906235309009612113217,9612113217,96,Refuse,7/11/2004
120906213644009612113138,9612113138,96,Refuse,7/11/2004
120903105744009612112942,9612112942,96,Refuse,7/11/2004
120906234451009612113212,9612113212,96,Refuse,7/11/2004
120903104755009612112937,9612112937,96,Refuse,7/11/2004
120903104407009612112935,9612112935,96,Refuse,7/11/2004
120906234610009612113213,9612113213,96,Refuse,7/11/2004
120906214110009612113141,9612113141,96,Refuse,7/11/2004
120906213928009612113140,9612113140,96,Refuse,7/11/2004
120903164331009612113100,9612113100,96,Refuse,7/11/2004
120903164241009612113099,9612113099,96,Refuse,7/11/2004
120808071030000035124129,0035124129,35,Refuse,7/11/2004
120808070802000035124125,0035124125,35,Refuse,7/11/2004
120808070850000035124126,0035124126,35,Refuse,7/11/2004
120924174817000003130227,0003130227,35,Refuse,7/11/2004
120924122353000003130108,0003130108,35,Refuse,7/11/2004
120924175639000003130231,0003130231,35,Refuse,7/11/2004
120924134353000003130146,0003130146,35,Refuse,7/11/2004
120920212923000003128223,0003128223,35,Refuse,7/11/2004
120923193033000003129658,0003129658,35,Refuse,7/11/2004
120924111027000003130074,0003130074,35,Refuse,7/11/2004
120924121312000003130103,0003130103,35,Refuse,7/11/2004
120924172849000003130218,0003130218,35,Refuse,7/11/2004
120924120901000003130101,0003130101,35,Refuse,7/11/2004
120924122541000003130109,0003130109,35,Refuse,7/11/2004
120924121124000003130102,0003130102,35,Refuse,7/11/2004
120923221007000003129728,0003129728,35,Refuse,7/11/2004
120923222233000003129734,0003129734,35,Refuse,7/11/2004
120923220727000003129727,0003129727,35,Refuse,7/11/2004
120924174549000003130226,0003130226,35,Refuse,7/11/2004
120923222059000003129733,0003129733,35,Refuse,7/11/2004
120924174341000003130225,0003130225,35,Refuse,7/11/2004
120924123752000003130115,0003130115,35,Refuse,7/11/2004
120924002059000003129789,0003129789,35,Refuse,7/11/2004
120924001932000003129788,0003129788,35,Refuse,7/11/2004
120924001634000003129786,0003129786,35,Refuse,7/11/2004
120924020029000003129818,0003129818,35,Refuse,7/11/2004
120924172644000003130217,0003130217,35,Refuse,7/11/2004
120924173926000003130223,0003130223,35,Refuse,7/11/2004
120924124423000003130118,0003130118,35,Refuse,7/11/2004
120923182454000003129623,0003129623,35,Refuse,7/11/2004
120924175018000003130228,0003130228,35,Refuse,7/11/2004
120924175248000003130229,0003130229,35,Refuse,7/11/2004
120924125043000003130121,0003130121,35,Refuse,7/11/2004
120924000502000003129782,0003129782,35,Refuse,7/11/2004
120924124111000003130116,0003130116,35,Refuse,7/11/2004
120924170113000003130205,0003130205,35,Refuse,7/11/2004
120924172306000003130215,0003130215,35,Refuse,7/11/2004
120924124232000003130117,0003130117,35,Refuse,7/11/2004
120924175849000003130232,0003130232,35,Refuse,7/11/2004
120923221802000003129731,0003129731,35,Refuse,7/11/2004
120923183007000003129625,0003129625,35,Refuse,7/11/2004
120924113413000003130084,0003130084,35,Refuse,7/11/2004
120924173514000003130221,0003130221,35,Refuse,7/11/2004
120924162951000003130190,0003130190,35,Refuse,7/11/2004
120924164203000003130196,0003130196,35,Refuse,7/11/2004
120924000920000003129784,0003129784,35,Refuse,7/11/2004
120924122904000003130110,0003130110,35,Refuse,7/11/2004
120924043950000003129886,0003129886,35,Refuse,7/11/2004
120924044142000003129887,0003129887,35,Refuse,7/11/2004
120924043135000003129883,0003129883,35,Refuse,7/11/2004
120924042940000003129882,0003129882,35,Refuse,7/11/2004
120924114043000003130087,0003130087,35,Refuse,7/11/2004
120924114159000003130088,0003130088,35,Refuse,7/11/2004
120924113921000003130086,0003130086,35,Refuse,7/11/2004
120924084536000003129999,0003129999,35,Refuse,7/11/2004
120924084632000003130000,0003130000,35,Refuse,7/11/2004
120924114715000003130091,0003130091,35,Refuse,7/11/2004
120923222438000003129735,0003129735,35,Refuse,7/11/2004
120924002230000003129790,0003129790,35,Refuse,7/11/2004
120924034731000003129870,0003129870,35,Refuse,7/11/2004
120924124644000003130119,0003130119,35,Refuse,7/11/2004
120814020404000003127504,0003127504,35,Refuse,7/11/2004
120924001331000003129785,0003129785,35,Refuse,7/11/2004
120924175515000003130230,0003130230,35,Refuse,7/11/2004
120924162819000003130189,0003130189,35,Refuse,7/11/2004
120923211451000003129701,0003129701,35,Refuse,7/11/2004
120924162641000003130188,0003130188,35,Refuse,7/11/2004
120923211326000003129700,0003129700,35,Refuse,7/11/2004
120924123435000003130113,0003130113,35,Refuse,7/11/2004
120924121711000003130105,0003130105,35,Refuse,7/11/2004
120924121509000003130104,0003130104,35,Refuse,7/11/2004
120924122209000003130107,0003130107,35,Refuse,7/11/2004
120923182116000003129622,0003129622,35,Refuse,7/11/2004
120924135225000003130150,0003130150,35,Refuse,7/11/2004
120923192340000003129655,0003129655,35,Refuse,7/11/2004
120924113745000003130083,0003130083,35,Refuse,7/11/2004
120924173724000003130222,0003130222,35,Refuse,7/11/2004
120924164826000003130199,0003130199,35,Refuse,7/11/2004
121106172633000003051480,0003051480,35,Refuse,7/11/2004
120924134005000003130144,0003130144,35,Refuse,7/11/2004
120924084751000003130001,0003130001,35,Refuse,7/11/2004
120923221244000003129729,0003129729,35,Refuse,7/11/2004
120924034310000003129868,0003129868,35,Refuse,7/11/2004
120920213042000003128224,0003128224,35,Refuse,7/11/2004
120924000708000003129783,0003129783,35,Refuse,7/11/2004
120924035030000003129871,0003129871,35,Refuse,7/11/2004
120923192554000003129656,0003129656,35,Refuse,7/11/2004
120923192019000003129654,0003129654,35,Refuse,7/11/2004
120924163534000003130193,0003130193,35,Refuse,7/11/2004
120924000347000003129781,0003129781,35,Refuse,7/11/2004
120923211705000003129702,0003129702,35,Refuse,7/11/2004
120924164533000003130197,0003130197,35,Refuse,7/11/2004
120924120737000003130100,0003130100,35,Refuse,7/11/2004
120923181725000003129619,0003129619,35,Refuse,7/11/2004
120923183141000003129627,0003129627,35,Refuse,7/11/2004
120923193646000003129659,0003129659,35,Refuse,7/11/2004
120824042258006412010832,6412010832,64,Refuse,7/11/2004
120923193929000003129660,0003129660,35,Refuse,7/11/2004
120924133846000003130143,0003130143,35,Refuse,7/11/2004
120923192821000003129657,0003129657,35,Refuse,7/11/2004
120924134147000003130145,0003130145,35,Refuse,7/11/2004
120924085107000003130003,0003130003,35,Refuse,7/11/2004
120924084952000003130002,0003130002,35,Refuse,7/11/2004
121106171413000003051570,0003051570,35,Refuse,7/11/2004
121106171317000003051580,0003051580,35,Refuse,7/11/2004
120924173056000003130219,0003130219,35,Refuse,7/11/2004
120923221445000003129730,0003129730,35,Refuse,7/11/2004
120924135435000003130151,0003130151,35,Refuse,7/11/2004
120924034508000003129869,0003129869,35,Refuse,7/11/2004
120924120348000003130098,0003130098,35,Refuse,7/11/2004
120923182616000003129626,0003129626,35,Refuse,7/11/2004
120923182834000003129624,0003129624,35,Refuse,7/11/2004
120924020200000003129819,0003129819,35,Refuse,7/11/2004
120923212751000003129706,0003129706,35,Refuse,7/11/2004
120923212944000003129707,0003129707,35,Refuse,7/11/2004
120924123559000003130114,0003130114,35,Refuse,7/11/2004
120923212421000003129704,0003129704,35,Refuse,7/11/2004
120924125246000003130122,0003130122,35,Refuse,7/11/2004
120923210408000003129699,0003129699,35,Refuse,7/11/2004
120924042429000003129880,0003129880,35,Refuse,7/11/2004
120924044358000003129888,0003129888,35,Refuse,7/11/2004
120924163156000003130191,0003130191,35,Refuse,7/11/2004
120924172436000003130216,0003130216,35,Refuse,7/11/2004
120924114429000003130089,0003130089,35,Refuse,7/11/2004
120923221924000003129732,0003129732,35,Refuse,7/11/2004
120924125456000003130123,0003130123,35,Refuse,7/11/2004
120924041413000003129881,0003129881,35,Refuse,7/11/2004
120924044539000003129889,0003129889,35,Refuse,7/11/2004
120924165901000003130204,0003130204,35,Refuse,7/11/2004
120924125730000003130124,0003130124,35,Refuse,7/11/2004
120924165046000003130200,0003130200,35,Refuse,7/11/2004
120924165716000003130203,0003130203,35,Refuse,7/11/2004
120923194151000003129661,0003129661,35,Refuse,7/11/2004
120924124915000003130120,0003130120,35,Refuse,7/11/2004
120924120614000003130099,0003130099,35,Refuse,7/11/2004
120924163404000003130192,0003130192,35,Refuse,7/11/2004
120924035150000003129872,0003129872,35,Refuse,7/11/2004
121106172608000003051610,0003051610,35,Refuse,7/11/2004
120924164648000003130198,0003130198,35,Refuse,7/11/2004
120923181836000003129620,0003129620,35,Refuse,7/11/2004
120924044746000003129890,0003129890,35,Refuse,7/11/2004
120923181957000003129621,0003129621,35,Refuse,7/11/2004
120923211937000003129703,0003129703,35,Refuse,7/11/2004
120924174143000003130224,0003130224,35,Refuse,7/11/2004
120924123308000003130112,0003130112,35,Refuse,7/11/2004
120924123111000003130111,0003130111,35,Refuse,7/11/2004
120923224806000003129745,0003129745,35,Refuse,7/11/2004
120924134803000003130148,0003130148,35,Refuse,7/11/2004
120923225248000003129747,0003129747,35,Refuse,7/11/2004
120924134620000003130147,0003130147,35,Refuse,7/11/2004
120923225043000003129746,0003129746,35,Refuse,7/11/2004
120924015842000003129817,0003129817,35,Refuse,7/11/2004
120923212607000003129705,0003129705,35,Refuse,7/11/2004
120924173302000003130220,0003130220,35,Refuse,7/11/2004
120920213204000003128225,0003128225,35,Refuse,7/11/2004
120924121917000003130106,0003130106,35,Refuse,7/11/2004
120924113612000003130085,0003130085,35,Refuse,7/11/2004
120924035341000003129873,0003129873,35,Refuse,7/11/2004
120924114536000003130090,0003130090,35,Refuse,7/11/2004
120923194530000003129662,0003129662,35,Refuse,7/11/2004
120924163955000003130195,0003130195,35,Refuse,7/11/2004
120924163801000003130194,0003130194,35,Refuse,7/11/2004
120924165446000003130202,0003130202,35,Refuse,7/11/2004
120924165246000003130201,0003130201,35,Refuse,7/11/2004
120621015800006512051422,6512051422,64,Refuse,7/11/2004
120621015640006512051421,6512051421,64,Refuse,7/11/2004
120621015442006512051420,6512051420,64,Refuse,7/11/2004
120621015926006512051423,6512051423,64,Refuse,7/11/2004
120823231813006412010650,6412010650,64,Refuse,7/11/2004
120823231326006412010647,6412010647,64,Refuse,7/11/2004
120824042453006412010833,6412010833,64,Refuse,7/11/2004
120824042029006412010830,6412010830,64,Refuse,7/11/2004
120824031422006412010791,6412010791,64,Refuse,7/11/2004
120822125744006412010067,6412010067,64,Refuse,7/11/2004
120823141254006412010323,6412010323,64,Refuse,7/11/2004
120822125607006412010065,6412010065,64,Refuse,7/11/2004
120822125701006412010066,6412010066,64,Refuse,7/11/2004
120824044242006412010844,6412010844,64,Refuse,7/11/2004
120822130017006412010069,6412010069,64,Refuse,7/11/2004
120823105840006412010208,6412010208,64,Refuse,7/11/2004
120823111207006412010216,6412010216,64,Refuse,7/11/2004
120824031916006412010793,6412010793,64,Refuse,7/11/2004
120824030553006412010785,6412010785,64,Refuse,7/11/2004
120823110145006412010210,6412010210,64,Refuse,7/11/2004
120824031543006412010792,6412010792,64,Refuse,7/11/2004
120823111705006412010189,6412010189,64,Refuse,7/11/2004
120824032354006412010795,6412010795,64,Refuse,7/11/2004
120824032439006412010796,6412010796,64,Refuse,7/11/2004
120824032117006412010794,6412010794,64,Refuse,7/11/2004
120823105358006412010205,6412010205,64,Refuse,7/11/2004
120824044100006412010843,6412010843,64,Refuse,7/11/2004
120823140613006412010319,6412010319,64,Refuse,7/11/2004
120823141905006412010327,6412010327,64,Refuse,7/11/2004
120824064655006412010918,6412010918,64,Refuse,7/11/2004
120824044715006412010846,6412010846,64,Refuse,7/11/2004
120824044421006412010845,6412010845,64,Refuse,7/11/2004
120824064513006412010917,6412010917,64,Refuse,7/11/2004
120824061700006412010900,6412010900,64,Refuse,7/11/2004
120823110651006412010213,6412010213,64,Refuse,7/11/2004
120823110358006412010211,6412010211,64,Refuse,7/11/2004
120822124933006412010061,6412010061,64,Refuse,7/11/2004
120823110521006412010212,6412010212,64,Refuse,7/11/2004
120824040343006412010820,6412010820,64,Refuse,7/11/2004
120824040117006412010819,6412010819,64,Refuse,7/11/2004
120824042616006412010834,6412010834,64,Refuse,7/11/2004
120822130204006412010070,6412010070,64,Refuse,7/11/2004
120823141409006412010324,6412010324,64,Refuse,7/11/2004
120924135015000003130149,0003130149,35,Refuse,7/11/2004
120823231953006412010372,6412010372,64,Refuse,7/11/2004
120824032646006412010797,6412010797,64,Refuse,7/11/2004
120823110009006412010209,6412010209,64,Refuse,7/11/2004
120824033143006412010800,6412010800,64,Refuse,7/11/2004
120823141040006412010321,6412010321,64,Refuse,7/11/2004
120823141149006412010322,6412010322,64,Refuse,7/11/2004
120823110836006412010214,6412010214,64,Refuse,7/11/2004
120823135304006412010312,6412010312,64,Refuse,7/11/2004
120823135523006412010313,6412010313,64,Refuse,7/11/2004
121025135609006405011630,6405011630,64,Refuse,7/11/2004
120824035947006412010818,6412010818,64,Refuse,7/11/2004
120824061338006412010898,6412010898,64,Refuse,7/11/2004
120824035828006412010817,6412010817,64,Refuse,7/11/2004
120823141557006412010325,6412010325,64,Refuse,7/11/2004
120824033252006412010801,6412010801,64,Refuse,7/11/2004
120824042145006412010831,6412010831,64,Refuse,7/11/2004
120824064837006412010919,6412010919,64,Refuse,7/11/2004
120824063714006412010912,6412010912,64,Refuse,7/11/2004
120824004327006412010701,6412010701,64,Refuse,7/11/2004
120824061848006412010901,6412010901,64,Refuse,7/11/2004
120824031210006412010789,6412010789,64,Refuse,7/11/2004
120824031311006412010790,6412010790,64,Refuse,7/11/2004
120822233901006412010203,6412010203,64,Refuse,7/11/2004
120822233718006412010201,6412010201,64,Refuse,7/11/2004
120822233742006412010202,6412010202,64,Refuse,7/11/2004
120824030836006412010786,6412010786,64,Refuse,7/11/2004
120823111035006412010215,6412010215,64,Refuse,7/11/2004
120823140822006412010320,6412010320,64,Refuse,7/11/2004
120824064150006412010915,6412010915,64,Refuse,7/11/2004
120824064344006412010916,6412010916,64,Refuse,7/11/2004
120824063626006412010911,6412010911,64,Refuse,7/11/2004
120823141729006412010326,6412010326,64,Refuse,7/11/2004
